tweet_id,assessment_option_id
1269253714134495238,65
1269583217817907200,67
1269811102323314688,67
1269589941287178240,65
1269588918296473602,65
1269590099412447232,63
1269590485288411137,63
1269589567155273729,67
1269589547861467141,64
1269589547861467141,67
1269589140594515970,67
1269764922197438464,65
1269590788536582144,67
1269590788536582144,64
1269769369418035200,63
1269392610608594944,65
1269771982049914881,65
1269590317935681536,67
1269590943725842433,67
1269258386169716737,64
1269590777631436801,67
1269813712438743045,67
1269811739857522689,67
1269766258083262465,63
1269775592087412736,64
1269776190195130368,65
1269768751597056001,65
1269814703972159488,63
1269770743052558336,63
1269765787062923264,67
1269768606893498369,67
1269764540935225344,67
1269766232917434368,64
1269769223875686401,65
1269770525368135682,67
1269766191393828864,65
1269766463604187136,64
1269766841511014400,67
1269766841511014400,63
1269769470500888576,67
1269766578947584001,65
1269766578947584001,63
1269767462687395840,63
1269767808717484035,63
1269768658902867968,63
1269774590487625728,63
1269777498398547969,63
1269778429114634241,64
1269778871194316801,65
1269780235601371136,63
1269769216745299969,65
1269771374295420928,67
1269770386117287936,65
1269771253079924736,67
1269771253079924736,65
1269773607342833665,63
1269773933240217600,65
1269770532079038464,64
1269782301715492864,63
1269782873818583041,63
1269780707041140737,63
1269780329973248000,67
1269778663156768768,63
1269772308366802944,65
1269772437131898881,65
1269772967291961345,65
1269772967291961345,67
1269773216014192640,63
1269774090526576642,65
1269774090526576642,67
1269780330392641536,65
1269781207002214402,65
1269781116824645632,64
1269781211616026626,63
1269776448983711745,65
1269776927973191680,67
1269776927973191680,65
1269774445364695040,64
1269774445364695040,63
1269775693589524482,64
1269776636888535041,63
1269773896330297344,65
1269780325779017728,63
1269783442146779136,63
1269780693199908865,65
1269777385571811328,67
1269778093989756928,67
1269776057655123968,64
1269776057655123968,67
1269784543571009536,63
1269776742584995841,65
1269783034460430336,63
1269781185191788544,65
1269811047377977344,67
1269569645469560832,63
1269783653959102464,67
1269788741649920000,63
1269786676794060800,63
1269786716220436481,63
1269777979904675841,67
1269812326640672768,64
1269811397182976000,65
1269813922153914368,63
1269814036658401280,64
1269789834266066945,65
1269789420707672064,63
1269790303608684544,63
1269813935575674880,67
1269816340170174464,67
1269812998568202240,67
1269817553582350338,65
1269814744237531136,63
1269815916964921344,67
1269553091390525440,67
1269788265176952833,65
1269816283966537728,63
1269816541077319680,63
1269819106733092864,63
1269817384551899137,65
1269818078709166080,65
1269811869880946689,65
1269812570329776128,67
1269812570329776128,65
1269813009053933568,64
1269821655192199168,67
1269826273120907265,63
1269815345700691968,65
1269811706722521089,67
1269826916107747328,63
1269826745399603200,65
1269814612536561666,65
1269807317802868738,64
1269807317802868738,65
1269829012420833280,67
1269830570185392128,63
1269811853942636544,64
1269826079344283648,63
1269826125062008832,63
1269814251826188288,65
1269778435825532928,64
1269816150168223744,65
1269782190985904128,65
1269782538693697536,65
1269778780177829888,65
1269771568491696131,63
1269787776540528640,67
1269787423380107264,65
1269815411131813888,65
1269778276861394944,67
1269780520813989890,67
1269725249534189568,63
1269779371994181641,67
1269554066566176769,63
1269781881865646081,67
1269730923169280000,65
1269727813512261632,63
1269727929275002883,63
1269835081998192640,64
1269739142746738688,63
1269720872777953280,64
1269729213151498240,65
1269738456978124800,65
1269741054510526464,63
1269746466840436736,63
1269744500970156032,63
1269748099263737858,63
1269747869415690241,65
1269749063953592320,63
1269751198015520773,63
1269750869181906946,63
1269784434938531841,65
1269784434938531841,67
1269781363030257664,65
1269785725945274368,65
1269723521480974337,65
1269730107796500481,67
1269816629996601344,65
1269816898851504128,65
1269820570545172481,65
1269727227987456002,65
1269737754432139264,63
1269820796198744064,65
1269257732697190401,65
1269740651018518528,65
1269778194653044737,67
1269783941269028866,65
1269783643053907968,67
1269783643053907968,65
1269751603604537344,65
1269753960803364864,65
1269820180055506944,64
1269757874927833088,65
1269823368145940480,63
1269817548968562688,67
1269817548968562688,65
1269819509805744128,65
1269785560270307328,67
1269760334887186432,63
1269824542131666944,64
1269818729665146880,65
1269822785557159937,63
1269828491488268288,63
1269739519395282947,67
1269738788328103936,65
1269817960429809664,63
1269817960429809664,65
1269819141965275137,64
1269826500452208640,65
1269736838396129281,65
1269742861416665088,65
1269746913533804545,65
1269787043376160768,63
1269787258124562434,63
1269788734938992640,63
1269750868762484736,65
1269790416854908930,65
1269786985494798337,64
1269786985494798337,65
1269786985494798337,67
1269756580565626881,65
1269755797908500481,63
1269818209152057344,63
1269820698890891264,64
1269785943629656066,63
1269760380185702401,63
1269760326498574336,65
1269761047499436032,67
1269759058141048832,65
1269760973679673344,63
1269824412108365825,63
1269795057852231681,65
1269823716273164288,65
1269826890103025664,63
1269824784562417664,65
1269821627929247744,65
1269737804763852801,65
1269821341458264064,64
1269789805744803840,64
1269789805744803840,67
1269789904310951936,63
1269789904310951936,65
1269820880504254464,67
1269740477793701888,65
1269740477793701888,67
1269823281323884545,67
1269823281323884545,65
1269829141605433344,63
1269744408695500800,65
1269766238789439490,64
1269751383823015938,63
1269789587641118720,63
1269789587641118720,67
1269788969820028929,64
1269794188373028864,63
1269795049883054080,63
1269757629980504064,65
1269822345155231744,67
1269822371159879680,65
1269764145831972864,63
1269755627619749888,65
1269820195574411264,63
1269822931099545601,64
1269792219147448320,63
1269763825806348288,65
1269793798302822401,63
1269824875159449600,67
1269824875159449600,65
1269736582124318722,65
1269759586623356928,63
1269755472011079683,63
1269793715674963968,65
1269794625838931970,65
1269797153745993729,65
1269797440636346369,63
1269827488210759687,63
1269734837713113088,63
1269734837713113088,67
1269792668357292032,65
1269736192054091780,63
1269737317805195266,67
1269737317805195266,64
1269743537119064064,65
1269730477314732033,67
1269730477314732033,63
1269833478096384000,65
1269735141380780032,65
1269741892951924736,65
1269746244122865664,65
1269789072999866368,65
1269749350843822081,64
1269727631479431168,65
1269734129714597888,65
1269761304190840832,65
1269825076905435136,65
1269825483333529601,67
1269825483333529601,65
1269741332592857088,65
1269826921979801601,64
1269806910955347968,63
1269799986159468545,67
1269800060398649344,65
1269827807397294080,67
1269828001593581570,67
1269828428573708288,63
1269830285811580929,65
1269825977422495744,64
1269825977422495744,65
1269792696039661568,65
1269826604471066624,67
1269826604471066624,65
1269830149496700928,65
1269829168868364288,65
1269826603212668931,65
1269746908500647936,67
1269796746479034368,63
1269804358721396736,65
1269804387242655745,65
1269825041253806080,67
1269754570655199232,65
1269753612256722946,65
1269837491625840642,67
1269795414787538944,65
1269827163571630080,65
1269805431204876288,65
1269805271821385728,65
1269805383389835264,65
1269828894980366336,65
1269804659872460802,65
1269808610906738693,65
1269807160935854081,65
1269755399030206465,65
1269759483024076800,65
1269758663876423680,65
1269825011474264064,65
1269810526864850944,65
1269758273806163968,65
1269793888899723264,65
1269759795499683840,65
1269825906119372800,65
1269826737849786369,63
1269762730673627136,63
1269831420790226946,65
1269847486652248065,64
1269828535109087233,65
1269829243946459136,65
1269832028964282369,63
1269829359289827328,65
1269751338105217029,65
1269790899619258368,65
1269753303555952641,65
1269754999313100800,65
1269805043651235840,65
1269807262438248451,63
1269842563797680128,64
1269755915768479744,65
1269766521485582336,63
1269766521485582336,64
1269757756229197827,63
1269793697220067329,65
1269751955926081537,63
1269797781213810689,65
1269809727430516738,65
1269792922112651264,65
1269752034359562240,65
1269749589499760641,63
1269809719880761344,65
1269761646026649600,65
1269792334490689536,65
1269755043353202690,65
1269755043353202690,67
1269758483940782080,63
1269793380550078465,65
1269829899096780800,64
1269828267093024771,65
1269799936247214081,65
1269800910584025088,65
1269832734865649664,65
1269851908706988033,65
1269831526486650881,67
1269836879257464837,65
1269761621699657729,67
1269761621699657729,65
1269805252527616000,63
1269590866970030080,64
1269839337539043330,67
1269832060421541888,65
1269832192542142464,65
1269841789109694464,63
1269858232459096066,63
1269840869718441984,64
1269846641919455234,64
1269810250460229632,65
1269791730930290688,65
1269831385138642946,65
1269830102939914240,67
1269830102939914240,64
1269831528583794688,65
1269829438981591046,67
1269847685881683970,65
1269797052663296000,65
1269801963354378240,63
1269848368714362880,65
1269854326723248128,65
1269855978440110081,67
1269856941452345345,64
1269852783638790144,65
1269810786072883201,65
1269832193381036039,67
1269831589401255941,64
1269832121238970369,65
1269833900043321344,65
1269834519961464837,67
1269837934963769345,65
1269852668295434241,65
1269837817523269633,65
1269834123599728640,63
1269834425589620736,65
1269834291371839489,65
1269834941488959489,65
1269805629176025088,65
1269835273258405888,67
1269831436309106689,65
1269853497509306368,65
1269799232862486528,65
1269834707866275841,64
1269836714840715265,65
1269804927888420865,64
1269861967486803969,63
1269833605603225601,64
1269807065305722880,65
1269808935545958400,65
1269798183447572481,65
1269792808866476032,67
1269792808866476032,64
1269833799799500801,65
1269791696117616641,65
1269791696117616641,64
1269762562062598144,67
1269853053751930880,65
1269802620182384641,65
1269847499654619136,65
1269847225766514693,65
1269851216646791170,65
1269840406247665664,65
1269850976732581888,65
1269802714554183680,67
1269797610925158400,67
1269797610925158400,65
1269836196844236800,67
1269837950063263744,63
1269837950063263744,64
1269837251292221440,65
1269833591342592000,67
1269833591342592000,64
1269836225784868864,64
1269836225784868864,65
1269860541004083200,65
1269834858022481920,63
1269834930164383745,65
1269835563923841024,64
1269860729747726337,67
1269845544270041088,65
1269796587514945539,67
1269796587514945539,65
1269797560593440768,63
1269836551262924800,67
1269836551262924800,65
1269853255497998337,65
1269756153166041088,67
1269843275151597569,65
1269845040534183937,65
1269832929061924865,64
1269832929061924865,67
1269833539752562689,65
1269856101752664064,65
1269799242509324289,64
1269798080687206400,64
1269807499416240129,65
1269836612499845120,64
1269863469886525441,63
1269864518462476289,65
1269862949373407233,65
1269800837603196928,65
1269839139987316736,65
1269839664275353600,65
1269841971142590465,63
1269779326695858177,63
1269801557345763328,64
1269834725901754368,67
1269834725901754368,65
1269835407476183040,65
1269836582720122880,67
1269841723678576640,65
1269844327083110400,65
1269839287207354368,65
1269844963358998528,65
1269867037980946439,63
1269849712569380864,65
1269838050307137537,64
1269838050307137537,65
1269862526587551744,65
1269810885058392064,65
1269838059534606336,63
1269837190894243841,65
1269656633237311488,65
1269632270203158528,65
1269847180468051969,63
1269847766412357633,64
1269847766412357633,65
1269633973929406464,65
1269632893476671488,65
1269634199582945280,65
1269635390765293568,65
1269633011756093443,65
1269633427831062529,63
1269632826787295237,65
1269634112341504002,65
1269866136625012740,65
1269635045993574402,65
1269637226612178944,65
1269636376007372801,65
1269806210926014465,65
1269805831760961537,64
1269805831760961537,65
1269805848957579265,65
1269806493622099968,66
1269848494962905088,65
1269863656113623040,65
1269805482795040768,64
1269847688817737730,65
1269842890533957633,67
1269803170475044864,64
1269840555984384001,65
1269839400453541894,65
1269840597507952641,64
1269840597507952641,65
1269846721191833602,64
1269645493585379328,65
1269632685858648065,65
1269851677600804866,65
1269633549046431744,65
1269635675139129346,65
1269637560059301893,65
1269634904645488640,65
1269637862468681729,65
1269644236552417281,65
1269644956714463233,65
1269644885830713345,65
1269644495760453632,65
1269648453505658880,65
1269634309893132290,65
1269851628108042240,65
1269640256577343488,65
1269640294745518086,65
1269640590444003328,65
1269645594248638465,65
1269647971580166144,65
1269641740102721542,65
1269643986152521728,65
1269642261035245570,65
1269642250130083841,65
1269642076066426881,65
1269641483411324933,65
1269645347204161536,65
1269648918654021638,65
1269648846931427328,65
1269645475130544128,67
1269649425745375237,65
1269649148082450432,65
1269652022858362882,65
1269632500470448128,65
1269632573031854082,65
1269632685858713601,65
1269634698285690882,65
1269644240746733569,64
1269645025920430083,63
1269651341284016128,65
1269652282905223169,65
1269652326526013440,63
1269648464410861569,65
1269654262197309441,65
1269654625004576769,65
1269650852228157440,65
1269651694863781889,65
1269652172175749120,65
1269652632710246400,65
1269651233490399232,65
1269651061523877888,63
1269644079685496838,65
1269656022966104075,65
1269658477053374464,63
1269648123413934080,65
1269660318352896006,65
1269659443840442368,65
1269637118818570247,65
1269654888406900737,64
1269640878592675840,65
1269638694618587143,65
1269658505994272774,65
1269658902355800064,65
1269657718723248128,65
1269660474380959750,65
1269662304355794944,65
1269650733109895168,63
1269655795215429637,65
1269657060217483269,65
1269662964539256832,65
1269651962879852545,67
1269632969393573893,65
1269632969393573893,67
1269632639301898241,65
1269666197089345536,65
1269671556990464001,65
1269666939481124865,65
1269638378368020480,63
1269636069403705345,63
1269665192972963840,65
1269671801937735681,65
1269659502980161543,65
1269666536828006401,65
1269675622109859840,65
1269633634610245632,65
1269654235773165568,64
1269667467963465730,65
1269669074801315845,65
1269672451216007168,65
1269668848308875264,65
1269674124743344128,63
1269683144594096129,65
1269680277367877633,65
1269845604248637440,63
1269840025824432129,65
1269841467406643201,65
1269846411652128769,65
1269840204501643264,65
1269632338570297344,65
1269632338570297344,64
1269632431264432133,64
1269632431264432133,63
1269688518755774464,65
1269634833761722370,63
1269664418704420867,65
1269683511595687938,65
1269683340468121600,65
1269845338329714689,64
1269845338329714689,65
1269810151474655238,65
1269639639595278337,65
1269639639595278337,63
1269844442845900806,65
1269672483512217602,65
1269847864978534400,65
1269846547967078400,65
1269851065651826694,65
1269667491032125441,65
1269850533394702336,64
1269651120663572482,63
1269633357786349572,63
1269633357786349572,65
1269671270519582720,67
1269694648311640064,65
1269679969925337088,65
1269839749000249344,65
1269844915543916545,65
1269841549614936065,65
1269843574205452288,64
1269708460154740736,67
1269850228049379328,64
1269850228049379328,65
1269714648011427840,65
1269634303182307328,65
1269665494962851841,65
1269668291724759040,65
1269675190096551937,65
1269695598321479680,65
1269694862640603137,64
1269703433281404928,63
1269871570765283329,65
1269846081560391680,65
1269870288147116032,65
1269851552610541569,65
1269859225670320128,64
1269643781889855494,63
1269867058113568769,65
1269849614422704128,65
1269852501781561344,67
1269852501781561344,65
1269853893032198144,65
1269657035051687936,65
1269854111135961089,65
1269716958234079235,63
1269705834520444928,63
1269655275541127168,63
1269655275541127168,65
1269655275541127168,64
1269652753925550082,66
1269857022821806080,65
1269864676587757569,65
1269850452864065536,63
1269850452864065536,65
1269868475788349441,65
1269868380997054465,65
1269714700440199169,65
1269639170672128000,63
1269845066538864642,65
1269703695844835328,65
1269808962389471232,64
1269808962389471232,65
1269808962389471232,63
1269714594743767040,65
1269810531059200000,67
1269867363458924546,65
1269867298027982848,63
1269673647850975232,65
1269699173546254336,65
1269639965073424385,63
1269639965073424385,64
1269640764927012864,63
1269640764927012864,64
1269645845487468544,65
1269651561484963840,65
1269870380421799936,65
1269871993131724801,63
1269872896165335040,63
1269651231812620294,65
1269871548116033537,65
1269872768239071236,63
1269871933572608001,65
1269872947755270144,65
1269873433875116032,65
1269873609616396293,65
1269874647287267329,65
1269872384879689728,64
1269853766364233728,65
1269810705961758721,65
1269850293899898880,65
1269869767214551040,63
1269868038741876736,65
1269696378462105600,65
1269683816940986369,65
1269854359438782465,67
1269657625609695232,65
1269664951381061632,63
1269661960422879233,64
1269653676672446465,65
1269855603888762880,67
1269865491121664007,65
1269857677972144128,67
1269857677972144128,65
1269858401908973568,67
1269858401908973568,65
1269858401908973568,64
1269656363543617543,65
1269699869381292034,65
1269873993814700033,65
1269857435960791040,64
1269872959918768128,65
1269874419117092865,65
1269876374921068544,65
1269859168208351232,65
1269878116396105728,63
1269880237455814656,63
1269876615254691840,65
1269704119469535232,67
1269876077544919040,65
1269857115516006401,65
1269857683844165633,64
1269861548056391680,65
1269875499569799168,65
1269861861370953729,65
1269699545161535488,63
1269875533124255744,65
1269656553545773056,65
1269810825499295744,63
1269867485093715969,63
1269869708494270465,63
1269877033846231040,65
1269878068581068801,65
1269853676186636288,65
1269854427386527745,65
1269854836331175936,67
1269855136223903745,65
1269668155829313537,65
1269658913680420864,65
1269705696108412929,65
1269662782925836288,63
1269856775357882368,65
1269690796262866944,63
1269862175104892928,67
1269875343122296832,67
1269688957060571138,63
1269881882461605888,65
1269883134461575168,67
1269881970542051328,63
1269792930081865728,67
1269792930081865728,65
1269670228654342145,64
1269703897591042048,65
1269857221212422145,67
1269857221212422145,65
1269858409878257666,65
1269666106492379141,63
1269672058209873923,65
1269672058209873923,67
1269670471504560128,65
1269704862700191745,64
1269875386323615744,65
1269878225448005633,65
1269878123945799681,65
1269879497580412929,65
1269674764374691841,65
1269666594709401600,65
1269666594709401600,67
1269859957576355843,65
1269680955167395840,65
1269683998554374144,63
1269854342242119681,65
1269881243669159937,65
1269654386768150529,67
1269672998572716032,67
1269672998572716032,63
1269860009585729536,67
1269860009585729536,65
1269866745218531328,64
1269884655316148227,67
1269886335134777345,63
1269885535281127424,67
1269884042528219138,65
1269879743786016768,63
1269879604115718144,65
1269881893786247168,65
1269883730891550721,63
1269643781889863680,65
1269598899062235136,65
1269884297122508800,65
1269885940870246407,65
1269704511636992000,65
1269714385867403266,63
1269597715849043970,63
1269598834469961734,65
1269877062367457281,65
1269681389277810688,65
1269698226053165056,64
1269880138889457665,63
1269865498671329280,63
1269871194116743168,65
1269867978763333633,67
1269867978763333633,65
1269870305763143681,64
1269599711918387200,65
1269600258016768001,65
1269598741356441600,65
1269599531982823425,63
1269885226999640066,65
1269597331231510528,65
1269598932197240834,65
1269600825925496832,65
1269876991064289280,63
1269865910551982080,63
1269873027027623936,67
1269876856007716864,64
1269871910923448320,64
1269881837163171841,65
1269873506436575233,65
1269874320131555330,65
1269879570980732928,65
1269600906036699136,65
1269599570989744128,65
1269600497511456768,65
1269597644965347332,65
1269600982792409088,65
1269601965098455040,65
1269871051929866246,63
1269602099735613440,67
1269877274599288833,65
1269602399208878092,63
1269601910153080834,65
1269602762016174083,65
1269777042058260481,67
1269777042058260481,65
1269876044409892864,65
1269602414727843840,65
1269603686860218375,65
1269605682929643521,65
1269605782334566400,65
1269605744166400000,63
1269605033232011264,63
1269603774101782528,65
1269874055890403333,63
1269874055890403333,64
1269598391132057601,67
1269599834391998465,63
1269606245385646080,65
1269600736167395328,65
1269601740703141890,65
1269600825506017281,65
1269601648428453890,65
1269601792712564736,67
1269601856465952770,65
1269607265020997632,65
1269608951550631936,65
1269608890313830401,65
1269608595034787847,65
1269606096068472832,65
1269609468288892933,65
1269602445346258944,65
1269603151667015687,65
1269876371146240002,67
1269610272336953345,65
1269608434812325893,65
1269608165118668801,65
1269611583056932864,65
1269598016161251328,65
1269598016161251328,64
1269598949393854466,65
1269599130587807744,68
1269599130587807744,67
1269600153998184449,65
1269603946068234240,65
1269604241766670337,65
1269607796439347201,65
1269605242527576064,67
1269605018971168768,65
1269607944078848001,63
1269612181164658689,65
1269613054418751489,65
1269613090070343682,65
1269598096691871747,65
1269613968777072640,65
1269611917762375685,67
1269612311188090881,65
1269617519674834945,63
1269603345863303168,65
1269603345863303168,67
1269602610601836545,65
1269601304914980868,67
1269603237230854145,65
1269614985476370437,63
1269613007862030336,65
1269615116758237184,65
1269612388363284481,65
1269613486851547137,65
1269612692869754881,65
1269614781633146885,63
1269619449474084866,65
1269620542090342402,65
1269620990461403136,65
1269881970541989888,65
1269620782004490241,65
1269612827926335490,65
1269604028276563968,65
1269605628822999040,67
1269605133056278528,63
1269602036401664001,65
1269607159743963139,65
1269605580169031680,65
1269616454741028864,65
1269621202693156864,63
1269617118279917569,65
1269622015549337601,65
1269882652116414466,65
1269622833857957891,65
1269886161490608128,63
1269623180726898688,65
1269623476005900290,65
1269620575225262082,65
1269616982384500738,65
1269608861792526338,65
1269607106056990720,63
1269607106056990720,64
1269607098087641088,63
1269597777924743168,67
1269611085193269249,65
1269611085193269249,64
1269613975907348481,65
1269615948907950082,65
1269614760661708803,65
1269623379117527040,65
1269624801825419265,65
1269239423301910528,63
1269614644060057600,65
1269619288412835848,65
1269592385308233729,63
1269592186917543936,65
1269593195228217345,65
1269592176851181569,65
1269617908067364864,65
1269618229770547200,65
1269617750361567233,65
1269606062933475331,64
1269610754262675457,64
1269610754262675457,65
1269611395152097281,63
1269613167665176577,63
1269611078062714883,65
1269614617635905536,65
1269612547327418368,65
1269618304429129730,65
1269625037964734465,65
1269625243066183685,65
1269622019324141570,65
1269613547249491968,65
1269623596382449664,65
1269624887808753667,63
1269625514018234369,65
1269623028893138944,65
1269623797289635840,67
1269239534031482881,63
1269624204137123841,65
1269592482196545538,65
1269614117674823680,65
1269205464958418944,67
1269205031686770688,63
1269205780789526528,65
1269206712344473602,67
1269613436519895042,64
1269207141002301440,65
1269211893148741632,65
1269211744250916864,65
1269206736251924480,63
1269206746737721344,63
1269208316665880577,63
1269209999001059329,65
1269206734574256131,65
1269205543391883269,67
1269215336672268291,65
1269211335306297353,67
1269212324742565888,63
1269213575064588289,65
1269212531941208064,65
1269213051196248064,63
1269213155634249729,67
1269213394709536768,65
1269213389256941569,65
1269206296269471747,64
1269206945128255488,63
1269212988281458688,65
1269209254931517441,63
1269217656122609667,65
1269216010277490688,63
1269739932534202368,65
1269216878917873664,63
1269213813720657921,67
1269794954672398337,63
1269216140720398337,65
1269213002122719232,63
1269215494797537280,63
1269206674176262145,63
1269218917349642240,65
1269207075990630400,63
1269208137149460480,65
1269218732800217088,63
1269219138808852480,65
1269220990594068481,65
1269212633443389440,64
1269218482400325632,65
1269212221562695685,65
1269207471932891138,65
1269221914599288832,67
1269213654336978945,67
1269221565633196032,63
1269226695267139591,63
1269216304298201088,65
1269209677717331971,65
1269209707496960002,63
1269231720043143170,65
1269227230040748032,65
1269220923904671744,65
1269229094408908801,65
1269230484820615168,65
1269205140319252481,64
1269206089490300928,65
1269229668189667328,65
1269230088459083777,67
1269206013992828929,67
1269229091892293633,65
1269204897469100033,63
1269229281474834433,65
1269229428694904835,65
1269232469984722944,65
1269224140096942081,67
1269209384535511045,65
1269233034538053632,65
1269223155693785088,65
1269226715819073537,65
1269225255781888000,65
1269221608415092736,65
1269226215438577664,65
1269232535835308036,65
1269234739942023168,63
1269220767457214464,63
1269224980216033280,65
1269207487871254528,64
1269207089831833600,67
1269229096086548480,67
1269231010786365441,65
1269229646798704641,63
1269232486342524935,65
1269233174627803136,63
1269235328822304770,63
1269235170277601280,65
1269236063244914690,63
1269618746508754944,67
1269618579575459847,63
1269233451451863040,65
1269215223845535749,65
1269231194496851968,67
1269231629446180865,63
1269217924977324033,65
1269225861439356928,65
1269218298270347264,64
1269213127951949824,64
1269614369752510464,67
1269614369752510464,65
1269615801688080385,67
1269234323447635968,64
1269215518285656065,65
1269211314334732289,67
1269219167330160640,65
1269234720228798466,63
1269208974332620800,65
1269211616324628486,65
1269208032711331841,65
1269227342867476481,65
1269212652317765633,65
1269225060746723331,64
1269233460259872776,65
1269233636840050688,65
1269626597826457602,65
1269619547620798464,65
1269619547620798464,67
1269628735243685889,65
1269223484107845632,63
1269623525079318528,67
1269237380256600064,63
1269215384487358464,67
1269593003129057282,65
1269233621740605440,65
1269225712541548544,65
1269225425651154946,65
1269227149090643968,65
1269227149090643968,64
1269616339397644288,65
1269222292086616065,65
1269224935756529665,63
1269234330577977345,65
1269232566453678080,65
1269219743627489280,65
1269219743627489280,67
1269209819484839936,64
1269218966423011330,65
1269221063155519491,64
1269221063155519491,67
1269226489746055169,65
1269233660328177664,65
1269233826842075148,63
1269234212298579969,67
1269236418921947136,65
1269626544558731264,65
1269238883495014400,67
1269238240088698881,67
1269235853529767937,65
1269238222053203970,65
1269235632489943041,65
1269238641903022081,65
1269237028773748736,65
1269239585621413888,65
1269599252222578689,67
1269238114679091200,65
1269228363761082370,65
1269224360297918464,63
1269592772442353665,65
1269223334371155970,64
1269234459762515971,65
1269223978196860930,67
1269218588516376584,63
1269234477378596865,63
1269231232665051136,65
1269229787307888641,65
1269231839580848128,63
1269237241844346880,63
1269232462015545344,65
1269211128107687936,65
1269238595765669888,67
1269239326832910338,67
1269228257645260800,65
1269228257645260800,67
1269125022402011136,67
1269163487944556544,65
1269618265002672130,65
1269240311655485440,65
1269126277757153282,65
1269126086077472769,65
1269608873956003840,67
1269608873956003840,65
1269127407702695940,67
1269154122902593537,65
1269227715321708544,65
1269228308396306433,65
1269228308396306433,63
1269235731056037888,65
1269231543882399745,64
1269229479026515971,67
1269230327114891266,67
1269125768149262336,65
1269236075408449541,67
1269231818189856768,65
1269231818189856768,64
1269226235571273728,63
1269125609604575238,65
1269125779893321729,65
1269132780186681345,65
1269127512560304128,65
1269131117984010240,65
1269132113292345344,63
1269234817117249537,65
1269232698154840065,67
1269233065156423686,63
1269233065156423686,67
1269230184927879168,65
1269233450612973569,65
1269230128304799745,64
1269134748992954369,67
1269134410932084736,65
1269138344350380033,65
1269234212718010368,64
1269140587044691969,65
1269234742039203840,65
1269234922394275840,65
1269140063595552769,63
1269240898019196928,65
1269240060416716800,65
1269127472294948870,65
1269134760317726720,64
1269138097305874432,65
1269130865906335744,63
1269143001286107136,63
1269144530948947968,63
1269144258318983176,63
1269142899783905290,65
1269139150495608833,67
1269142893073072129,65
1269236656738938882,67
1269236656738938882,65
1269141267360833536,63
1269141972003913728,65
1269129072421990400,65
1269140134479360000,64
1269140134479360000,67
1269142725720305665,67
1269137372949540864,63
1269144616093151232,65
1269146428032430080,65
1269147620473057280,65
1269147221175361537,65
1269147330227261446,64
1269147632217161737,65
1269146376023142400,65
1269134951997247494,65
1269136886829735937,63
1269145348418572288,65
1269147129320050689,65
1269146432646213634,67
1269147216561664000,65
1269143959265132544,64
1269148895960940544,65
1269619922591559681,65
1269620412066873349,65
1269625356312444929,65
1269125810511687680,67
1269237213742551040,67
1269239299150450690,63
1269240586801831938,65
1269237493502586880,65
1269620970748178435,64
1269593234235207680,67
1269593234235207680,64
1269605858670866433,65
1269240844332097536,65
1269152888938356738,65
1269593026617176066,65
1269150541386379264,65
1269152177164963843,63
1269151503559749632,65
1269124465398439939,65
1269133523836792832,65
1269133946622705664,63
1269136195608383488,67
1269136195608383488,65
1269143775135203329,65
1269238146555768835,65
1269238650291666946,65
1269152775272689664,63
1269152852447907840,65
1269135741784752130,65
1269136435103203328,64
1269146710728531968,65
1269622411491590144,65
1269624912974458880,65
1269630618905673736,63
1269630887760556032,65
1269629555230175232,65
1269622156058484736,65
1269238410796920833,65
1269631152001650691,65
1269631251406716930,65
1269621345299492869,65
1269236715039756288,65
1269592460805566466,63
1269241137933373443,65
1269622611979296768,67
1269241137933385728,65
1269125358365769728,65
1269140516999847937,65
1269150808563519489,65
1269612100214599685,65
1269240380442075141,65
1269127382536876033,65
1269130332390879232,67
1269130879328288770,65
1269138848505688064,63
1269148917771284480,67
1269139460874092546,65
1269134236029599745,63
1269144566180966404,63
1269630328240508930,67
1269238854134849536,65
1269154564562771968,67
1269890869596786689,65
1269798382677004288,65
1269876987289464832,63
1269627234941202432,65
1269628422348668929,65
1269623916827271169,65
1269639476856291329,63
1269631981635026944,63
1269632026514079745,65
1269239365001084929,63
1269877363937959936,67
1269882421849153538,65
1269240006729596928,67
1269240006729596928,65
1269141040868417536,65
1269645315746828288,64
1269881462611824640,65
1269881462611824640,67
1269240278101049344,65
1269147250116063232,65
1269139205440933888,65
1269137234118111234,67
1269149916015652865,65
1269630995973562368,65
1269888319879446528,65
1269887466757959681,63
1269878333241618433,65
1269882124053733376,65
1269882124053733376,67
1269155019644788736,65
1269156015791984640,63
1269629602206375941,65
1269156451160715264,63
1269882979272126465,64
1269629945719988229,65
1269156340011880449,63
1269882736002523137,65
1269625783292551168,65
1269631957308043264,65
1269890493787205632,65
1269888767411666944,65
1269794061705080832,65
1269227173417648128,65
1269786048487251968,67
1269142876295958528,64
1269142876295958528,67
1269145236850143232,64
1269146251871662081,64
1269146251871662081,63
1269142018141220864,65
1269143662308409344,65
1269142294965309440,65
1269621251347107841,63
1269855173553172480,65
1269871669750886400,65
1269883703208996864,67
1269626654868959233,65
1269630060643811329,65
1269240466425311232,65
1269157815567790080,67
1269161688168718346,63
1269155578745511937,63
1269154968474288128,65
1269158728248381440,65
1269158013119590400,65
1269159179136065539,65
1269159340616716288,65
1269631142774231040,65
1269155329184415745,64
1269161173108178944,65
